13:32:08.170723,3546.6510,N,7844.6791,W,0.090
13:32:09.279474,3546.6509,N,7844.6793,W,0.220
13:32:09.440384,3546.6513,N,7844.6793,W,0.740
13:32:10.449059,3546.6516,N,7844.6792,W,0.570
13:32:12.585522,3546.6513,N,7844.6795,W,0.950
13:32:12.588980,3546.6511,N,7844.6796,W,0.820
13:32:13.598664,3546.6511,N,7844.6797,W,0.380
13:32:14.606058,3546.6512,N,7844.6797,W,0.200
13:32:15.615599,3546.6511,N,7844.6797,W,0.440
13:32:17.729254,3546.6509,N,7844.6798,W,0.210
13:32:17.732122,3546.6506,N,7844.6799,W,0.570
13:32:18.743291,3546.6502,N,7844.6801,W,0.520
13:32:19.753013,3546.6504,N,7844.6800,W,0.800
13:32:20.762906,3546.6500,N,7844.6803,W,0.510
13:32:21.886453,3546.6505,N,7844.6801,W,1.520
13:32:22.898266,3546.6513,N,7844.6798,W,1.090
13:32:23.907353,3546.6517,N,7844.6798,W,0.590
13:32:24.917002,3546.6521,N,7844.6797,W,0.310
13:32:25.926413,3546.6520,N,7844.6797,W,0.300
13:32:26.939023,3546.6518,N,7844.6799,W,0.530
13:32:27.947529,3546.6514,N,7844.6800,W,0.720
13:32:28.955337,3546.6506,N,7844.6804,W,1.770
13:32:29.965364,3546.6499,N,7844.6807,W,0.880
13:32:30.974866,3546.6497,N,7844.6808,W,0.190
13:32:31.989272,3546.6496,N,7844.6809,W,0.360
13:32:33.001220,3546.6492,N,7844.6811,W,0.370
13:32:34.178006,3546.6490,N,7844.6812,W,0.370
13:32:35.278640,3546.6492,N,7844.6812,W,0.480
13:32:35.441306,3546.6487,N,7844.6814,W,0.890
13:32:37.589296,3546.6490,N,7844.6812,W,0.200
13:32:37.593619,3546.6495,N,7844.6811,W,0.750
13:32:38.603323,3546.6498,N,7844.6810,W,0.790
13:32:39.612932,3546.6499,N,7844.6810,W,0.770
13:32:40.623030,3546.6498,N,7844.6810,W,0.350
13:32:42.730998,3546.6499,N,7844.6810,W,0.170
13:32:42.734318,3546.6503,N,7844.6809,W,0.170
13:32:43.742228,3546.6505,N,7844.6808,W,0.740
13:32:44.752137,3546.6503,N,7844.6808,W,0.590
13:32:45.762601,3546.6500,N,7844.6808,W,1.270
13:32:46.890372,3546.6498,N,7844.6809,W,0.930
13:32:47.900102,3546.6495,N,7844.6810,W,1.040
13:32:48.910672,3546.6496,N,7844.6807,W,1.040
13:32:49.921508,3546.6494,N,7844.6807,W,0.680
13:32:50.931636,3546.6497,N,7844.6804,W,0.970
13:32:51.947117,3546.6498,N,7844.6803,W,0.410
13:32:52.953961,3546.6500,N,7844.6801,W,0.120
13:32:53.963466,3546.6502,N,7844.6803,W,0.480
13:32:54.975438,3546.6506,N,7844.6802,W,1.100
13:32:55.986900,3546.6506,N,7844.6803,W,0.600
13:32:57.000850,3546.6505,N,7844.6806,W,0.300
13:32:58.174417,3546.6504,N,7844.6807,W,0.220
13:32:59.275728,3546.6502,N,7844.6808,W,0.230
13:32:59.434503,3546.6502,N,7844.6809,W,0.100
13:33:00.442749,3546.6500,N,7844.6809,W,0.190
13:33:02.577711,3546.6499,N,7844.6810,W,0.140
13:33:02.580084,3546.6496,N,7844.6811,W,0.430
13:33:03.590598,3546.6491,N,7844.6812,W,0.960
13:33:04.601541,3546.6489,N,7844.6813,W,0.900
13:33:05.611485,3546.6490,N,7844.6813,W,0.200
13:33:07.732122,3546.6492,N,7844.6812,W,0.600
13:33:07.735202,3546.6491,N,7844.6811,W,0.640
13:33:08.745365,3546.6488,N,7844.6811,W,0.230
13:33:09.754936,3546.6486,N,7844.6812,W,0.190
13:33:10.766923,3546.6486,N,7844.6817,W,0.120
13:33:11.889777,3546.6482,N,7844.6818,W,0.340
13:33:12.900091,3546.6478,N,7844.6817,W,0.480
13:33:13.910324,3546.6475,N,7844.6816,W,0.320
13:33:14.918526,3546.6471,N,7844.6817,W,0.130
13:33:15.927428,3546.6468,N,7844.6817,W,0.290
13:33:16.938744,3546.6468,N,7844.6817,W,0.130
13:33:17.948736,3546.6467,N,7844.6818,W,0.570
13:33:18.959328,3546.6467,N,7844.6817,W,0.300
13:33:19.968363,3546.6468,N,7844.6817,W,0.420
13:33:20.978457,3546.6469,N,7844.6814,W,0.610
13:33:21.988693,3546.6468,N,7844.6811,W,0.570
13:33:22.997388,3546.6469,N,7844.6808,W,0.630
13:33:24.006394,3546.6465,N,7844.6802,W,0.170
13:33:25.174765,3546.6462,N,7844.6801,W,0.720
13:33:26.286150,3546.6461,N,7844.6802,W,0.740
13:33:27.439205,3546.6460,N,7844.6800,W,0.180
13:33:27.442356,3546.6466,N,7844.6800,W,0.870
13:33:28.453352,3546.6476,N,7844.6802,W,1.640
13:33:29.464119,3546.6480,N,7844.6802,W,0.460
13:33:30.476756,3546.6481,N,7844.6801,W,0.350
13:33:32.587748,3546.6484,N,7844.6800,W,0.340
13:33:32.591354,3546.6487,N,7844.6798,W,0.220
13:33:33.602286,3546.6491,N,7844.6797,W,0.710
13:33:34.611529,3546.6496,N,7844.6796,W,1.160
13:33:35.620071,3546.6501,N,7844.6794,W,0.900
13:33:37.739321,3546.6503,N,7844.6793,W,0.060
13:33:37.743287,3546.6501,N,7844.6793,W,0.550
13:33:38.753456,3546.6500,N,7844.6793,W,0.470
13:33:39.763260,3546.6498,N,7844.6794,W,0.580
13:33:40.775700,3546.6500,N,7844.6793,W,0.440
13:33:41.882319,3546.6503,N,7844.6793,W,0.830
13:33:42.890896,3546.6502,N,7844.6793,W,0.130
13:33:43.902084,3546.6499,N,7844.6794,W,0.360
13:33:44.913657,3546.6498,N,7844.6794,W,0.210
13:33:45.923361,3546.6498,N,7844.6794,W,0.060
13:33:46.936572,3546.6497,N,7844.6794,W,0.070
13:33:47.948081,3546.6497,N,7844.6795,W,0.020
13:33:48.957879,3546.6491,N,7844.6796,W,0.260
13:33:49.967034,3546.6488,N,7844.6796,W,0.240
13:33:50.974831,3546.6487,N,7844.6797,W,0.170
13:33:51.988298,3546.6487,N,7844.6797,W,0.070
13:33:53.171127,3546.6487,N,7844.6797,W,0.050
13:33:54.280150,3546.6487,N,7844.6798,W,0.010
13:33:54.434491,3546.6487,N,7844.6798,W,0.050
13:33:55.447344,3546.6487,N,7844.6799,W,0.020
13:33:57.576522,3546.6488,N,7844.6799,W,0.040
13:33:57.580623,3546.6489,N,7844.6799,W,0.490
13:33:58.589024,3546.6490,N,7844.6799,W,1.000
13:33:59.598106,3546.6490,N,7844.6800,W,0.900
13:34:00.607280,3546.6490,N,7844.6800,W,0.530
13:34:02.739437,3546.6490,N,7844.6801,W,0.270
13:34:02.743942,3546.6489,N,7844.6802,W,0.360
13:34:03.754217,3546.6490,N,7844.6802,W,0.710
13:34:04.763265,3546.6494,N,7844.6802,W,0.230
13:34:05.773340,3546.6502,N,7844.6800,W,0.320
13:34:06.891374,3546.6508,N,7844.6799,W,0.520
13:34:07.903708,3546.6514,N,7844.6798,W,0.270
13:34:08.913426,3546.6516,N,7844.6795,W,0.390
13:34:09.923844,3546.6517,N,7844.6793,W,0.590
13:34:10.934992,3546.6518,N,7844.6788,W,0.720
13:34:11.946577,3546.6514,N,7844.6780,W,0.910
13:34:12.956609,3546.6514,N,7844.6772,W,0.220
13:34:13.966042,3546.6514,N,7844.6767,W,0.430
13:34:14.975588,3546.6512,N,7844.6761,W,0.810
13:34:15.983641,3546.6513,N,7844.6756,W,0.330
13:34:16.996600,3546.6513,N,7844.6753,W,0.440
13:34:18.179321,3546.6512,N,7844.6758,W,1.080
13:34:19.284050,3546.6509,N,7844.6759,W,0.840
13:34:19.440816,3546.6509,N,7844.6758,W,0.240
13:34:20.451349,3546.6509,N,7844.6759,W,0.910
13:34:22.587530,3546.6514,N,7844.6758,W,1.210
13:34:22.591368,3546.6515,N,7844.6758,W,0.030
13:34:23.599395,3546.6512,N,7844.6760,W,0.650
13:34:24.609812,3546.6512,N,7844.6760,W,0.230
13:34:25.619685,3546.6515,N,7844.6759,W,0.170
13:34:27.733151,3546.6515,N,7844.6758,W,0.210
13:34:27.736755,3546.6520,N,7844.6756,W,0.250
13:34:28.745810,3546.6521,N,7844.6755,W,0.340
13:34:29.753738,3546.6524,N,7844.6757,W,0.230
13:34:30.763436,3546.6529,N,7844.6761,W,0.110
13:34:31.889751,3546.6536,N,7844.6764,W,0.700
13:34:32.899887,3546.6540,N,7844.6766,W,0.290
13:34:33.911168,3546.6542,N,7844.6769,W,0.400
13:34:34.919837,3546.6541,N,7844.6772,W,0.960
13:34:35.931653,3546.6533,N,7844.6776,W,1.300
13:34:36.947163,3546.6529,N,7844.6778,W,1.040
13:34:37.956063,3546.6530,N,7844.6779,W,0.580
13:34:38.966139,3546.6534,N,7844.6779,W,0.200
13:34:39.975937,3546.6541,N,7844.6785,W,0.800
13:34:40.983575,3546.6546,N,7844.6784,W,0.740
13:34:41.997534,3546.6550,N,7844.6781,W,0.730
13:34:43.178738,3546.6553,N,7844.6776,W,0.270
13:34:44.289280,3546.6556,N,7844.6774,W,0.530
13:34:44.443192,3546.6559,N,7844.6772,W,0.310
13:34:45.452162,3546.6562,N,7844.6770,W,0.550
13:34:47.594752,3546.6566,N,7844.6769,W,0.750
13:34:47.598615,3546.6569,N,7844.6768,W,0.420
13:34:48.606007,3546.6573,N,7844.6766,W,0.280
13:34:49.615323,3546.6571,N,7844.6767,W,0.640
13:34:50.625936,3546.6572,N,7844.6766,W,0.970
13:34:52.738266,3546.6570,N,7844.6767,W,0.980
13:34:52.741379,3546.6568,N,7844.6768,W,0.640
13:34:53.749449,3546.6568,N,7844.6768,W,0.580
13:34:54.757707,3546.6567,N,7844.6769,W,0.310
13:34:55.768505,3546.6567,N,7844.6771,W,0.110
13:34:56.891735,3546.6570,N,7844.6772,W,0.750
13:34:57.901518,3546.6575,N,7844.6772,W,1.310
13:34:58.912350,3546.6580,N,7844.6773,W,1.330
13:34:59.923316,3546.6579,N,7844.6765,W,1.470
13:35:00.935122,3546.6581,N,7844.6760,W,1.830
13:35:01.950305,3546.6582,N,7844.6757,W,1.580
13:35:02.957923,3546.6582,N,7844.6756,W,1.480
13:35:03.969444,3546.6584,N,7844.6756,W,1.300
13:35:04.981762,3546.6585,N,7844.6756,W,1.120
13:35:05.993809,3546.6584,N,7844.6757,W,0.800
13:35:07.005904,3546.6583,N,7844.6755,W,0.430
13:35:08.177895,3546.6581,N,7844.6755,W,0.260
13:35:09.285931,3546.6577,N,7844.6756,W,0.360
13:35:09.445736,3546.6575,N,7844.6755,W,0.700
13:35:10.457439,3546.6572,N,7844.6755,W,1.110
13:35:12.588074,3546.6569,N,7844.6755,W,0.790
13:35:12.590752,3546.6566,N,7844.6755,W,0.490
13:35:13.599610,3546.6565,N,7844.6754,W,0.090
13:35:14.609993,3546.6566,N,7844.6752,W,0.160
13:35:15.619926,3546.6565,N,7844.6753,W,0.350
13:35:17.731992,3546.6561,N,7844.6756,W,0.350
13:35:17.734820,3546.6557,N,7844.6765,W,0.620
13:35:18.745141,3546.6554,N,7844.6769,W,0.260
13:35:19.752429,3546.6554,N,7844.6771,W,0.790
13:35:20.761838,3546.6552,N,7844.6775,W,0.610
13:35:21.887267,3546.6553,N,7844.6777,W,1.020
13:35:22.896177,3546.6553,N,7844.6779,W,0.690
13:35:23.904921,3546.6556,N,7844.6782,W,0.200
13:35:24.914275,3546.6562,N,7844.6788,W,1.520
13:35:25.926100,3546.6568,N,7844.6795,W,1.450
13:35:26.941335,3546.6571,N,7844.6796,W,1.910
13:35:27.950393,3546.6565,N,7844.6794,W,1.290
13:35:28.959293,3546.6560,N,7844.6791,W,0.550
13:35:29.967780,3546.6553,N,7844.6790,W,0.190
13:35:30.977257,3546.6545,N,7844.6789,W,0.270
13:35:31.991113,3546.6541,N,7844.6791,W,0.690
13:35:33.000777,3546.6540,N,7844.6795,W,1.540
13:35:34.178255,3546.6538,N,7844.6798,W,1.470
13:35:35.284178,3546.6535,N,7844.6800,W,1.190
13:35:35.443820,3546.6530,N,7844.6801,W,0.090
13:35:37.588426,3546.6522,N,7844.6801,W,0.420
13:35:37.591398,3546.6513,N,7844.6799,W,0.370
13:35:38.600617,3546.6503,N,7844.6796,W,0.410
13:35:39.612614,3546.6496,N,7844.6795,W,1.650
13:35:40.622249,3546.6487,N,7844.6794,W,2.460
13:35:42.738002,3546.6473,N,7844.6791,W,3.440
13:35:42.741670,3546.6456,N,7844.6785,W,4.300
13:35:43.750551,3546.6440,N,7844.6779,W,4.780
13:35:44.758236,3546.6421,N,7844.6776,W,4.680
13:35:45.764810,3546.6406,N,7844.6774,W,4.000
13:35:46.893290,3546.6398,N,7844.6774,W,3.580
13:35:47.902947,3546.6388,N,7844.6773,W,4.010
13:35:48.916003,3546.6377,N,7844.6772,W,4.950
13:35:49.927616,3546.6407,N,7844.6696,W,3.750
13:35:50.938153,3546.6407,N,7844.6687,W,2.790
13:35:51.950036,3546.6406,N,7844.6685,W,1.910
13:35:52.962383,3546.6408,N,7844.6688,W,1.670
13:35:53.973937,3546.6410,N,7844.6689,W,1.370
13:35:54.985005,3546.6414,N,7844.6691,W,0.800
13:35:55.995126,3546.6418,N,7844.6693,W,0.910
13:35:58.048920,3546.6419,N,7844.6693,W,0.060
13:35:58.052024,3546.6425,N,7844.6694,W,0.360
13:35:59.062550,3546.6435,N,7844.6698,W,0.210
13:36:00.074244,3546.6440,N,7844.6700,W,0.560
13:36:01.083958,3546.6444,N,7844.6707,W,0.510
13:36:02.202224,3546.6451,N,7844.6714,W,0.360
13:36:03.215432,3546.6459,N,7844.6723,W,1.110
13:36:04.225186,3546.6465,N,7844.6729,W,0.910
13:36:05.235388,3546.6472,N,7844.6732,W,1.180
13:36:06.243478,3546.6468,N,7844.6731,W,0.330
13:36:07.256545,3546.6477,N,7844.6737,W,1.210
13:36:08.266259,3546.6486,N,7844.6743,W,0.850
13:36:09.277226,3546.6499,N,7844.6753,W,2.700
13:36:10.286224,3546.6504,N,7844.6758,W,1.380
13:36:11.295190,3546.6501,N,7844.6757,W,1.190
13:36:12.307615,3546.6501,N,7844.6762,W,2.070
13:36:13.492997,3546.6499,N,7844.6765,W,1.920
13:36:14.595642,3546.6506,N,7844.6774,W,0.610
13:36:14.756812,3546.6511,N,7844.6780,W,0.890
13:36:15.766096,3546.6513,N,7844.6780,W,0.370
13:36:17.904773,3546.6514,N,7844.6776,W,0.190
13:36:17.907095,3546.6518,N,7844.6778,W,0.260
13:36:18.916389,3546.6523,N,7844.6781,W,0.140
13:36:19.926949,3546.6530,N,7844.6787,W,1.350
13:36:20.937084,3546.6536,N,7844.6790,W,0.570
13:36:23.019069,3546.6536,N,7844.6789,W,0.430
13:36:23.022454,3546.6536,N,7844.6789,W,0.150
13:36:24.029412,3546.6539,N,7844.6788,W,0.250
13:36:25.038737,3546.6538,N,7844.6785,W,0.440
13:36:26.047521,3546.6538,N,7844.6783,W,0.530
13:36:27.173877,3546.6541,N,7844.6781,W,0.160
13:36:28.183844,3546.6543,N,7844.6778,W,0.430
13:36:29.192008,3546.6547,N,7844.6773,W,0.220
13:36:30.199497,3546.6548,N,7844.6767,W,0.440
13:36:31.208431,3546.6554,N,7844.6768,W,1.320
13:36:32.224584,3546.6556,N,7844.6766,W,1.120
13:36:33.235990,3546.6567,N,7844.6773,W,1.110
13:36:34.247617,3546.6569,N,7844.6773,W,0.680
13:36:35.259263,3546.6563,N,7844.6770,W,0.250
13:36:36.268463,3546.6557,N,7844.6767,W,0.370
13:36:37.281178,3546.6553,N,7844.6766,W,0.210
13:36:38.291697,3546.6550,N,7844.6766,W,0.640
13:36:39.300996,3546.6546,N,7844.6765,W,0.320
13:36:40.485720,3546.6544,N,7844.6766,W,0.870
13:36:41.586453,3546.6551,N,7844.6770,W,0.210
13:36:42.743071,3546.6559,N,7844.6776,W,0.960
13:36:42.749924,3546.6563,N,7844.6779,W,0.190
13:36:43.758959,3546.6566,N,7844.6781,W,0.320
13:36:44.769663,3546.6569,N,7844.6778,W,0.240
13:36:45.781052,3546.6572,N,7844.6774,W,0.050
13:36:47.904640,3546.6574,N,7844.6771,W,1.030
13:36:47.909458,3546.6568,N,7844.6769,W,2.210
13:36:48.921039,3546.6569,N,7844.6769,W,1.590
13:36:49.931116,3546.6573,N,7844.6767,W,0.650
13:36:50.939538,3546.6580,N,7844.6764,W,0.560
13:36:53.000165,3546.6582,N,7844.6764,W,0.980
13:36:53.004885,3546.6582,N,7844.6762,W,1.420
13:36:54.016732,3546.6581,N,7844.6762,W,1.400
13:36:55.025616,3546.6582,N,7844.6762,W,1.070
13:36:56.038537,3546.6585,N,7844.6760,W,0.620
13:36:57.154174,3546.6586,N,7844.6758,W,0.650
13:36:58.163272,3546.6579,N,7844.6755,W,0.690
13:36:59.172133,3546.6574,N,7844.6752,W,0.480
13:37:00.180922,3546.6568,N,7844.6749,W,1.200
13:37:01.189682,3546.6566,N,7844.6746,W,1.200
13:37:02.202673,3546.6570,N,7844.6746,W,0.830
13:37:03.212383,3546.6571,N,7844.6746,W,0.840
13:37:04.224122,3546.6569,N,7844.6744,W,0.440
13:37:05.235501,3546.6571,N,7844.6742,W,0.690
13:37:06.247183,3546.6571,N,7844.6742,W,0.620
13:37:07.261360,3546.6572,N,7844.6740,W,1.430
13:37:08.270090,3546.6572,N,7844.6737,W,1.130
13:37:09.281131,3546.6576,N,7844.6734,W,1.400
13:37:10.290833,3546.6571,N,7844.6734,W,0.120
13:37:11.300350,3546.6571,N,7844.6733,W,0.400
13:37:12.314432,3546.6571,N,7844.6733,W,0.570
13:37:13.488526,3546.6569,N,7844.6731,W,1.000
13:37:14.598279,3546.6568,N,7844.6729,W,0.680
13:37:14.754632,3546.6566,N,7844.6729,W,0.940
13:37:15.764350,3546.6565,N,7844.6729,W,0.830
13:37:17.903559,3546.6559,N,7844.6730,W,0.320
13:37:17.909584,3546.6557,N,7844.6730,W,0.340
13:37:18.919827,3546.6555,N,7844.6727,W,0.590
13:37:19.928152,3546.6546,N,7844.6727,W,0.390
13:37:20.939697,3546.6539,N,7844.6728,W,1.770
13:37:23.003588,3546.6534,N,7844.6729,W,0.230
13:37:23.007798,3546.6535,N,7844.6731,W,0.530
13:37:24.016431,3546.6534,N,7844.6732,W,0.940
13:37:25.025424,3546.6534,N,7844.6735,W,1.770
13:37:26.035862,3546.6535,N,7844.6734,W,0.960
13:37:27.153475,3546.6539,N,7844.6732,W,0.390
13:37:28.163773,3546.6541,N,7844.6731,W,0.200
13:37:29.172150,3546.6540,N,7844.6732,W,0.560
13:37:30.184744,3546.6538,N,7844.6731,W,0.120
13:37:31.193717,3546.6536,N,7844.6731,W,0.560
13:37:32.209155,3546.6539,N,7844.6730,W,0.430
13:37:33.217532,3546.6537,N,7844.6728,W,0.310
13:37:34.226465,3546.6539,N,7844.6728,W,0.410
13:37:35.235277,3546.6545,N,7844.6726,W,1.210
13:37:36.246974,3546.6549,N,7844.6726,W,0.610
13:37:37.261568,3546.6553,N,7844.6725,W,1.430
13:37:38.273704,3546.6558,N,7844.6724,W,0.920
13:37:39.284218,3546.6559,N,7844.6723,W,0.420
13:37:40.296167,3546.6561,N,7844.6721,W,0.350
13:37:41.308453,3546.6561,N,7844.6720,W,0.530
13:37:42.481644,3546.6572,N,7844.6717,W,1.910
13:37:43.599517,3546.6572,N,7844.6716,W,0.980
13:37:43.751317,3546.6573,N,7844.6716,W,0.690
13:37:44.764808,3546.6568,N,7844.6716,W,0.380
13:37:45.774511,3546.6558,N,7844.6717,W,0.440
13:37:47.907777,3546.6554,N,7844.6718,W,0.480
13:37:47.910383,3546.6552,N,7844.6717,W,0.850
13:37:48.918478,3546.6553,N,7844.6718,W,0.660
13:37:49.928580,3546.6556,N,7844.6716,W,0.900
13:37:50.939148,3546.6551,N,7844.6716,W,1.150
13:37:52.999185,3546.6547,N,7844.6716,W,1.710
13:37:53.003403,3546.6541,N,7844.6717,W,2.060
13:37:54.014233,3546.6540,N,7844.6718,W,1.660
13:37:55.022349,3546.6539,N,7844.6718,W,1.250
13:37:56.032801,3546.6534,N,7844.6720,W,0.830
13:37:57.157954,3546.6525,N,7844.6721,W,1.280
13:37:58.169146,3546.6518,N,7844.6723,W,1.190
13:37:59.178942,3546.6519,N,7844.6726,W,1.040
13:38:00.189318,3546.6523,N,7844.6728,W,0.500
13:38:01.198800,3546.6525,N,7844.6728,W,0.500
13:38:02.211272,3546.6534,N,7844.6728,W,0.890
13:38:03.229175,3546.6545,N,7844.6728,W,1.940
13:38:04.238539,3546.6551,N,7844.6726,W,1.450
13:38:05.247842,3546.6551,N,7844.6725,W,0.970
13:38:06.257202,3546.6545,N,7844.6725,W,0.500
13:38:07.269126,3546.6533,N,7844.6728,W,1.350
13:38:08.277272,3546.6525,N,7844.6729,W,0.910
13:38:09.285657,3546.6514,N,7844.6730,W,1.680
13:38:10.297356,3546.6505,N,7844.6729,W,1.760
13:38:11.305965,3546.6497,N,7844.6730,W,2.580
13:38:12.489449,3546.6492,N,7844.6731,W,2.030
13:38:13.598930,3546.6492,N,7844.6733,W,1.030
13:38:13.754714,3546.6496,N,7844.6733,W,0.350
13:38:14.765822,3546.6501,N,7844.6733,W,0.050
13:38:15.774918,3546.6502,N,7844.6732,W,0.490
13:38:17.910327,3546.6501,N,7844.6732,W,1.450
13:38:17.917355,3546.6492,N,7844.6735,W,3.510
13:38:18.927260,3546.6478,N,7844.6741,W,5.290
13:38:19.936618,3546.6462,N,7844.6747,W,5.850
13:38:20.945937,3546.6447,N,7844.6753,W,5.850
13:38:22.109883,3546.6431,N,7844.6758,W,6.540
13:38:23.118638,3546.6421,N,7844.6762,W,6.170
13:38:24.128351,3546.6414,N,7844.6766,W,5.360
13:38:25.139810,3546.6406,N,7844.6769,W,5.040
13:38:26.149740,3546.6403,N,7844.6771,W,4.200
13:38:27.162671,3546.6407,N,7844.6769,W,2.530
13:38:28.174182,3546.6420,N,7844.6766,W,1.370
13:38:29.184434,3546.6433,N,7844.6762,W,1.110
13:38:30.194163,3546.6442,N,7844.6759,W,1.300
13:38:31.204569,3546.6449,N,7844.6757,W,0.910
13:38:32.216068,3546.6454,N,7844.6756,W,0.150
13:38:33.224952,3546.6459,N,7844.6754,W,0.140
13:38:34.233470,3546.6463,N,7844.6753,W,0.240
13:38:35.243975,3546.6474,N,7844.6750,W,0.420
13:38:36.253275,3546.6486,N,7844.6746,W,0.430
13:38:37.265813,3546.6498,N,7844.6742,W,0.430
13:38:38.278283,3546.6506,N,7844.6740,W,0.920
13:38:39.287139,3546.6511,N,7844.6739,W,0.210
13:38:40.295815,3546.6513,N,7844.6738,W,0.800
13:38:41.303324,3546.6518,N,7844.6736,W,1.170
13:38:42.488662,3546.6526,N,7844.6733,W,0.500
13:38:43.597965,3546.6538,N,7844.6729,W,1.990
13:38:43.749882,3546.6545,N,7844.6725,W,2.290
13:38:44.758478,3546.6550,N,7844.6723,W,1.050
13:38:45.767318,3546.6553,N,7844.6722,W,0.660
13:38:47.896613,3546.6552,N,7844.6722,W,0.670
13:38:47.900413,3546.6553,N,7844.6721,W,0.210
13:38:48.911523,3546.6557,N,7844.6718,W,0.660
13:38:49.921568,3546.6558,N,7844.6716,W,0.620
13:38:50.932135,3546.6563,N,7844.6713,W,0.390
13:38:52.993902,3546.6564,N,7844.6713,W,0.600
13:38:52.996342,3546.6565,N,7844.6712,W,0.430
13:38:54.005704,3546.6565,N,7844.6714,W,0.450
13:38:55.016830,3546.6564,N,7844.6714,W,0.560
13:38:56.027614,3546.6563,N,7844.6714,W,1.550
13:38:57.167452,3546.6568,N,7844.6714,W,1.050
13:38:58.178287,3546.6574,N,7844.6714,W,0.630
13:38:59.187733,3546.6578,N,7844.6713,W,0.520
13:39:00.196543,3546.6570,N,7844.6714,W,0.280
13:39:01.207605,3546.6567,N,7844.6714,W,0.240
13:39:02.222971,3546.6565,N,7844.6714,W,0.420
13:39:03.232594,3546.6567,N,7844.6712,W,0.660
13:39:04.241883,3546.6563,N,7844.6710,W,0.170
13:39:05.251309,3546.6562,N,7844.6709,W,1.090
13:39:06.260425,3546.6562,N,7844.6706,W,0.910
13:39:07.270289,3546.6564,N,7844.6705,W,0.090
13:39:08.281163,3546.6566,N,7844.6703,W,1.010
13:39:09.292179,3546.6571,N,7844.6701,W,1.310
13:39:10.300456,3546.6575,N,7844.6696,W,1.380
13:39:11.484890,3546.6573,N,7844.6690,W,1.370
13:39:12.605566,3546.6574,N,7844.6685,W,1.230
13:39:12.756307,3546.6578,N,7844.6684,W,0.720
13:39:13.767164,3546.6587,N,7844.6687,W,0.780
13:39:14.777799,3546.6589,N,7844.6687,W,0.630
13:39:15.787261,3546.6591,N,7844.6689,W,0.650
